Hospital	21	How are nurse midwives trained ? 	trained to deliver babies			nurse midwives	พยาบาลผดุงครรภ์								
Hospital	22	What can chiropractors do ? 	to move or massage the spine to improve health			chiropractors 	ผู้บำบัดโรคด้วยการจับและนวดกระดูกสันหลัง								
Hospital	23	Why do some go to see an orthopedist ? 	They want him to treat their bones and joint problems.			orthopedist	ศัลยแพทย์กระดูก								
Hospital	24	What do you think about a hospital room ? 	It has to be sanitized.			hospital room 	ห้องในโรงพยาบาล								
Hospital	25	How do volunteers work ? 	They do work without being paid for it.			volunteers 	อาสาสมัคร								
Hospital	26	Who is a patient ? 	a person receiving medical treatment in a hospital			patient 	ผู้ป่วย								
Hospital	27	Does a patient wear a hospital gown ? 	"Yes, he does."			hospital gown 	เสื้อผ้าผู้ป่วย								
Hospital	28	When do patients take medications ? 	as prescribed by the doctor			medications 	ยา								
Hospital	29	Where is the bed table ? 	close to the hospital bed			bed table 	โต๊ะข้างเตียง								
Hospital	30	Is the hospital bed adaptable ? 	"Yes, it is."			hospital bed 	เตียงผู้ป่วย								
Hospital	31	Why is the bed pan near the bed ?	for it can be used as a toilet by a patient who is too ill			bed pan 	กระโถนแบบนอน								
Hospital	32	What does a medical chart record ? 	the details of hospitalization			medical chart 	แผงข้อมูลการดูแลรักษา								
Hospital	33	Are some patients put on IV (intravenous drip) ? 	"Yes, they are."			IV (intravenous drip) 	เครื่องให้ยาหรือน้ำเกลือแบบหยดเข้าเส้น								
Hospital	34	What does a vital signs monitor show? 	"the rate of breathing, body temperature and heartbeat"			vital signs monitor 	เครื่องเฝ้าระวังสัญญาณสำคัญของชีวิต								
Hospital	35	Why is there a bed control ?	for adjusting the bed			a bed control 	ตัวควบคุมปรับระดับเตียง								
Hospital	36	Where is the call button ? 	near the patient bed			call button 	ปุ่มเรียก								
Hospital	37	Who is a phlebotomist ? 	an expert of phlebotomy			phlebotomist 	ผู้ชำนาญการเจาะหลอดโลหิตดำ								
Hospital	38	Why do they have blood work or a blood test ? 	in order to make judgments about medical conditions			blood work 	"งานเกี่ยวกับโลหิต, ตรวจสอบโลหิต"								
Hospital	39	Where is the medical waste disposal ? 	in the lab			medical waste disposal 	ที่ทิ้งขยะด้านการแพทย์								
Hospital	40	When should the emergency room entrance have readiness ? 	all day long or all the time			emergency room entrance 	ทางเข้าห้องฉุกเฉิน								
Hospital	41	When are emergency medical technicians (EMT) on duty ? 	"all the time, all day long"			emergency medical technicians 	เจ้าหน้าที่ห้องฉุกเฉิน								
Hospital	42	What are a stretcher and a gurney for ? 	for carrying sick or injured people			stretcher 	เปลหามผู้ป่วย	gurney 	เปลหามผู้ป่วย						
Hospital	43	Whom is an ambulance called for ? 	for sick or injured people			ambulance 	รถพยาบาล								
Hospital	44	Who can work in the operating room ? 	anesthesiologists and surgeons			operating room 	ห้องผ่าตัด								
Hospital	45	How does an anesthesiologist work ? 	learning to use anesthetics expertly			anesthesiologist 	วิสัญญีแพทย์								
Hospital	46	How expert is a surgeon ? 	"trained to perform surgery, cutting open a person's body"			surgeon 	"ศัลยแพทย์, หมอผ่าตัด"								
Hospital	47	Who wears a surgical cap ? 	a surgeon			surgical cap 	หมวกศัลยกรรม								
Hospital	48	When is a surgical gown worn ? 	while a surgeon is operating a patient			surgical gown 	เสื้อคลุมศัลยกรรม								
Hospital	49	Are surgical gloves germfree ? 	"Yes, they are."			surgical gloves 	ถุงมือศัลยกรรม								
Hospital	50	Who has to lie on the operating table ? 	a patient to be operated			operating table 	โต๊ะผ่าตัด								
A Health Fair	1	What do you think about a health fair ? 	It can attract those who are interested.			health fair 	งานออกร้านเกี่ยวกับสุขภาพ								
A Health Fair	2	Is a low-cost exam interesting ?	"Yes, it is."			low-cost exam 	การตรวจที่เสียค่าใช้จ่ายน้อย								
A Health Fair	3	Where did acupuncture originate ?	in China			acupuncture 	การฝังเข็ม								
A Health Fair	4	What is a booth ? 	"a small tent or a temporary structure at a market, an exhibition or a fairground"			booth 	พื้นที่จัดเฉพาะเพื่อแสดงสินค้า								
A Health Fair	5	Why do some like to practise yoga ? 	"owing to exercises to control your body, treating to become fitter and relax."			yoga	โยคะ								
A Health Fair	6	How useful is an aerobic exercise ? 	It is a physical exercise to improve the function of the heart and lungs.			aerobic exercise 	การบริหารแบบแอโรบิค								
A Health Fair	7	Do they provide demonstration of cooking healthy food ? 	"Yes, they do."			demonstration 	การสาธิต								
A Health Fair	8	Are there sugar-free edibles for sale ? 	"Yes, there are."			sugar-free 	ที่ปราศจากน้ำตาล								
A Health Fair	9	Why do they show nutrition labels ? 	to give advice and useful ideas to visitors			nutrition labels 	ฉลากแสดงคุณค่าอาหาร								
A Health Fair	10	Who can check your pulse at the fair ? 	"doctors, paramedics and nurses"			check your pulse 	ตรวจชีพจร								
A Health Fair	11	Are there some professionals who give a lecture ?	"Yes, there are."			give a lecture 	"ให้คำสอน, แนะนำ"								
Downtown	1	Does a parking garage have many stores ? 	"Yes, it does."			parking garage 	อาคารที่จอดรถ								
Downtown	2	What do you think about the office buildings ? 	many of them are towering			office buildings 	อาคารสำนักงาน								
Downtown	3	Are hotels luxurious ? 	"Yes, they are."			hotels 	โรงแรม								
Downtown	4	Can we find the Department of Motor Vehicles ? 	"Yes, we can."			Department of Motor Vehicles 	หน่วยงานรัฐแผนกยานยนต์								
Downtown	5	Where are banks ? 	at convenient places along the street			banks 	ธนาคาร								
Downtown	6	Where is the police station ? 	near the city hall			police station 	สถานีตำรวจ								
Downtown	7	Where are bus stations ? 	along the main street			bus stations 	สถานีรถโดยสาร								
Downtown	8	Does the city hall look impressive ? 	"Yes, it does."			city hall 	ศาลากลาง								
Downtown	9	Is the hospital easily found ? 	"Yes, it is."			hospital 	โรงพยาบาล								
Downtown	10	How many gas stations are there ? 	There are a few of them.			gas stations 	ปั๊มน้ำมัน								
Downtown	11	Who rely on the service of the post office ? 	both city residents and foreigners			post office 	สำนักงานไปรษณีย์								
Downtown	12	Is the fire station modernized ? 	"Yes, it is."			fire station 	สถานีดับเพลิง								
Downtown	13	Does the courthouse look colossal ?	"Yes, it does."			courthouse 	ศาล								
